rid,name,address1,address2,city,state,zip
referralMNRef379,Sanford Health Westbrook Clinic,920 Bell Ave,"",Westbrook,MN,56183
referralMNRef380,Sanford Health - Edith Sanford Breast Center Bemidji,1233 34th St NW,"",Bemidji,MN,56601
referralMNRef386,Sanford Health - Bagley Medical Center,203 4th St NW,"",Bagley,MN,56621
referralMNRef387,Sanford Health - Bemidji Main Clinic,1233 34th St NW,"",Bemidji,MN,56601
referralMNRef388,Sanford Helath Kelliher Clinic,243 Clark Ave N,"",Kelliher,MN,56650
referralMNRef389,Sanford Health Detroit Lakes Clinic & Same Day Surgery Center,1245 Washington Ave,"",Detroit Lakes,MN,56501
referralMNRef390,Sanford Health - Bemidji Blackduck Clinic,81 1st St NW,"",Blackduck,MN,56630
referralMNRef391,Sanford Health - Bemidji Cass Lake Clinic,219 Grant Utley Ave NW,"",Cass Lake,MN,56633
referralMNRef392,Sanford Health - Edith Sandford Breast Center Fargo,737 Broadway N,"",Fargo,ND,58102
referralMNRef393,Sanford Health Wheaton Medical Center,401 12th St N,"",Wheaton,MN,56296
referralMNRef394,Sanford Health Gynecologic Oncology Clinic,1309 W 17th St Ste 102,"",Sioux Falls,SD,57104
referralMNRef395,Sanford Health Park Rapids Clinic,110 7th St W,"",Park Rapids,MN,56470
referralMNRef396,Sanford Children's Hospital Fargo,5225 23rd Ave S,"",Fargo,ND,58104
referralMNRef397,Sanford Health Thief River Falls Clinic,3001 Sanford Pkwy,"",Thief River Falls,MN,56701
referralMNRef398,Sanford Health Joe Lueken Cancer Center,1233 34th St NW,"",Bemidji,MN,56601
referralMNRef399,Sanford Health Rock Rapids Clinic,104 Buncombe Dr,"",Rock Rapids,IA,51246
referralMNRef400,Sanford Health Hematology & Oncology Pharmacy,1309 W 17th St Ste 101,"",Sioux Falls,SD,57104
referralMNRef401,Sanford Health Center for Digestive Health,1205 S Grange Ave Ste 510,"",Sioux Falls,SD,57105
referralMNRef402,Sanford Health - Bemidji Walker Clinic,614 Michigan Ave,"",Walker,MN,56484
referralMNRef403,St Lukes Oncology & Hematology,1001 E Superior St Ste L101,"",Duluth,MN,55802
referralMNRef404,William Noyes MD PC - Radiation Oncology,1451 44th Ave S Ste E,"",Grand Forks,ND,58201
referralMNRef405,Allina - Cambridge Clinic,701 Dellwood St S,"",Cambridge,MN,55008
referralMNRef406,Allina - Hastings Clinic,1880 N Frontage Rd,"",Hastings,MN,55033
referralMNRef407,Allina - Bandana Square Clinic,1021 Bandana Blvd E Ste 100,"",Saint Paul,MN,55108
referralMNRef408,Allina - New Ulm Medical Center,1324 5th St N,"",New Ulm,MN,56073
referralMNRef409,Allina - Bloomington Clinic,7920 Old Cedar Ave S,"",Bloomington,MN,55425
referralMNRef410,Allina - Inver Grove Heights Clinic,5565 Blaine Ave,"",Inver Grove Height,MN,55076
referralMNRef411,Allina - Maplewood Clinic,1850 Beam Ave,"",Maplewood,MN,55109
referralMNRef412,Allina Faribault Clinic,100 State Ave,"",Faribault,MN,55021
referralMNRef413,Allina - Egan Clinic,1110 Yankee Doodle Rd,"",Eagan,MN,55121
referralMNRef414,Allina - Woodbury Clinic,8675 Valley Creek Rd,"",Woodbury,MN,55125
referralMNRef415,Allina - Cottage Grove Clinic,8611 W Point Douglas Rd S,"",Cottage Grove,MN,55016
referralMNRef416,Allina - Farmington Clinic,21260 Chippendale Ave W,"",Farmington,MN,55024
referralMNRef417,Allina - Champlin Clinic,11269 Jefferson Hwy N,"",Champlin,MN,55316
referralMNRef418,Allina - Maple Grove Clinic,7840 Vinewood Ln N,"",Maple Grove,MN,55369
referralMNRef419,Allina - Coon Rapids Clinic,9055 Springbrook Dr NW,"",Coon Rapids,MN,55433
referralMNRef420,Altru - Roseau Clinic,711 Delmore Dr,"",Roseau,MN,56751
referralMNRef421,Altru Professional Center,4440 S Washington St,"",Grand Forks,ND,58201
referralMNRef422,Avera Marshall SW Opthalmology,300 S Bruce St,"",Marshall,MN,56258
referralMNRef423,Averea Medical Group Optometry Red Wood Falls,500 E Bridge St,"",Redwood Falls,MN,56283
referralMNRef424,Avera Medical Group Optometry Springfield,602 N Jackson Ave,"",Springfield,MN,56087
referralMNRef425,Avera Granite Falls Health Center,345 10th Ave,"",Granite Falls,MN,56241
referralMNRef426,Carris Health - New London Clinic,600 Peterson Pkwy,"",New London,MN,56273
referralMNRef427,Carris Health - Willmar Skylark Clinic,1604 1st St S,"",Willmar,MN,56201
referralMNRef428,CentraCare Eye Center,2000 23rd St S,"",Sartell,MN,56377
referralMNRef429,Central Minnesota Retina Specialists,2330 Troop Dr Unit 104,"",Sartell,MN,56377
referralMNRef430,Great River Eye Clinic - Crosby,1 3rd Ave NE,"",Crosby,MN,56441
referralMNRef431,Great River Eye Clinic - Baxter,7636 Design Rd Ste 105,"",Baxter,MN,56425
referralMNRef432,Edina Eye Clinic PA,3939 W 50th St Ste 200,"",Edina,MN,55424
referralMNRef434,Edina Eye Physicians,111 Hundertmark Rd Ste 105N,"",Chaska,MN,55318
referralMNRef435,Edina Eye Physicians,14050 Nicollet Ave Ste 101,"",Burnsville,MN,55337
referralMNRef436,Edina Eye Physicians,4201 Dean Lakes Blvd Ste 100,"",Shakopee,MN,55379
referralMNRef437,Edina Eye Physicians,560 S Maple St Ste 110,"",Waconia,MN,55387
referralMNRef438,Edina Eye Physicians,290 Main St NW Ste 100,"",Elk River,MN,55330
referralMNRef439,Edina Eye Physicians,919 Northland Dr,"",Princeton,MN,55371
referralMNRef440,Edina Retina Consultants PA,6525 France Ave S,Ste 115,Edina,MN,55435
referralMNRef441,Essentia Ophthalmology South University Clinic,1702 University Dr S,"",Fargo,ND,58103
referralMNRef442,Essneita Ophthalmology Virginia Clinic,1101 9th St N,"",Virginia,MN,55792
referralMNRef445,Essentia Ophthalmology St. Mary's Detroit Lakes Clinic,1027 Washington Ave,"",Detroit Lakes,MN,56501
referralMNRef447,Eye Associates of Central Minnesota,628 Roosevelt Rd Ste 101,"",Saint Cloud,MN,56301
referralMNRef451,Eyecare Mpls PLLC,3033 Excelsior Blvd,Ste 205,Minneapolis,MN,55416
referralMNRef452,Fairview Mesaba Clinic,3605 Mayfair Ave,"",Hibbing,MN,55746
referralMNRef454,M Health Fairview Clinic Eagan,3305 Central Park Village Dr,"",Eagan,MN,55121
referralMNRef456,Gundersen - La Crosse Eye Institute,724 Denton St,"",La Crosse,WI,54601
referralMNRef465,HealthPartners Clinic St. Louis Park West End,1665 Utica Ave S Ste 100,"",St Louis Park,MN,55416
referralMNRef466,HealthPartners Regions Specialty Clinics,640 Jackson St,"",Saint Paul,MN,55101
referralMNRef467,HealthPartners Eye Clinic Arden Hills,1210 County Road E W,"",Arden Hills,MN,55112
referralMNRef468,HealthPartners Eye Clnic Woodbury,8325 Seasons Pkwy Ste 103,"",Woodbury,MN,55125
referralMNRef469,Lake Region 20/20 Optical,111 W Vernon Ave,"",Fergus Falls,MN,56537
referralMNRef470,Mankato Clinic Wickersham Health Campus,1421 Premier Dr,"",Mankato,MN,56001
referralMNRef471,Martin B Kaplan MD - Southdale Eye Clinic,6533 Drew Ave S,"",Edina,MN,55435
referralMNRef472,Mayo Health System Albert Lea,404 W Fountain St,"",Albert Lea,MN,56007
referralMNRef473,Mayo Health Systme Farimount Hospital and Clinic,800 Medical Center Dr,"",Fairmont,MN,56031
referralMNRef474,Mayo Health System Austin Eye Center,1000 1st Dr NW,"",Austin,MN,55912
referralMNRef475,Mayo Health System Plainview,275 1st St Sw,"",Plainview,MN,55964
referralMNRef476,Mayo Health System Ophthalmology,2200 NW 26th St,"",Owatonna,MN,55060
referralMNRef477,Mayo Health System Faribault,300 State Ave,"",Faribault,MN,55021
referralMNRef478,Mayo Health System Red Wing Hospital and Clinic,701 Hewitt Blvd,"",Red Wing,MN,55066
referralMNRef479,Mayo Health System La Crosse Clinc,800 West Ave S,"",La Crosse,WI,54601
referralMNRef480,Mayo Health System Onalaska Clinic,191 Theatre Rd,"",Onalaska,WI,54650
referralMNRef481,Mayo Clinic Ophthalmology Department,200 1st St SW,"",Rochester,MN,55905
referralMNRef482,Minnesota Eye Consultants Bloomington,9801 DuPont Ave S Ste 200,"",Bloomington,MN,55431
referralMNRef483,Minnesota Eye Consultants Bloomington,710 E 24th St Ste 100,"",Minneapolis,MN,55404
referralMNRef484,Minnesota Eye Consultants Bloomington,11091 Ulysses St NE Ste 300,"",Blaine,MN,55434
referralMNRef485,Minnesota Eye Consultants Bloomington,7125 Tamarack Rd Ste 100,"",Woodbury,MN,55125
referralMNRef486,Minnesota Eye Consultants Bloomington,10709 Wayzata Blvd Ste 200,"",Minnetonka,MN,55305
referralMNRef487,Northfield Eye Physicians & Surgeons,2019 Jefferson Rd,"",Northfield,MN,55057
referralMNRef488,NorthWest Eye Clinic LLC,250 Central Ave N Ste 105 & 107,"",Wayzata,MN,55391
referralMNRef489,NorthWest Eye Clinic LLC,6060 Clearwater Dr Ste 150,"",Minnetonka,MN,55343
referralMNRef490,NorthWest Eye Clinic LLC,2601 39th Ave NE Ste 1,"",St Anthony,MN,55421
referralMNRef491,NorthWest Eye Clinic LLC,12000 Elm Creek Blvd Ste 100,"",Maple Grove,MN,55369
referralMNRef492,NorthWest Eye Clinic LLC,8501 Golden Valley Rd Ste 100,"",Golden Valley,MN,55427
referralMNRef493,NorthWest Eye Clinic LLC - Blaine Surgery Center,11091 Ulysses St NE Ste 300,"",Blaine,MN,55434
referralMNRef494,NorthWest Eye Clinic LLC - Bloomington Surgery Center,9801 Dupont Ave S Ste 200,"",Bloomington,MN,55431
referralMNRef495,NorthWest Eye Clinic LLC - Minnetonka Surgery Center,10709 Wayzata Blvd Ste 200,"",Minnetonka,MN,55305
referralMNRef496,Olmsted - Rochester Southeast Clinic,210 9th St SE,"",Rochester,MN,55904
referralMNRef497,Ophthalmology Associates of Mankato PA,1630 Adams St,"",Mankato,MN,56001
referralMNRef498,Ophthalmology Ltd - Main Office,6601 S Minnesota Ave Ste 200,"",Sioux Falls,SD,57108
referralMNRef499,Ophthalmology Ltd - Worthington,722 10th St,"",Worthington,MN,56187
referralMNRef500,Ophthalmology Ltd - Luverne,102 N Freeman Ave,"",Luverne,MN,56156
referralMNRef501,Ophthalmology Ltd - Windom,2150 Hospital Dr,"",Windom,MN,56101
referralMNRef502,Ophthalmology Ltd - Pipestone,212 W Main St,"",Pipestone,MN,56164
referralMNRef503,Park Nicollet Eye Care and Optical Store Chanhassen,300 Lake Dr E,"",Chanhassen,MN,55317
referralMNRef504,Park Nicollet Eye Care and Optical Store Golden Valley,8401 Golden Valley Rd,"",Golden Valley,MN,55427
referralMNRef505,Park Nicollet Eye Care and Optical Store Bloomington,5320 Hyland Greens Dr,"",Bloomington,MN,55437
referralMNRef506,Park Nicollet Eye Care and Optical Store Minnetonka Carlson Parkway,15111 Twelve Oaks Center Dr,"",Minnetonka,MN,55305
referralMNRef507,Park Nicollet Eye Care and Optical Store Lakeville,18484 Kachina Ct,"",Lakeville,MN,55044
referralMNRef508,Park Nicollet Eye Care and Optical Store Maple Grove,9555 Upland Ln N,"",Maple Grove,MN,55369
referralMNRef509,Park Nicollet Eye Care and Optical Store Burnsvile,14000 Fairview Dr,"",Burnsville,MN,55337
referralMNRef510,Park Nicollet Eye Care and Optical Store St. Louis Park,3900 Park Nicollet Blvd,"",St Louis Park,MN,55416
referralMNRef511,Relf Eyecare Specialists PA,4413 Air Base Rd,"",Hermantown,MN,55811
referralMNRef512,Retina Center of Minnesota - Minneapolis,710 E 24th St Ste 304,"",Minneapolis,MN,55404
referralMNRef513,Retina Center of Minnesota - Maplewood,2485 Maplewood Dr Ste 213,"",Maplewood,MN,55109
referralMNRef514,Retina Center of Minnesota - Mankato,99 Navaho Ave Ste 100,"",Mankato,MN,56001
referralMNRef515,Retina Center of Minnesota - Hutchinson,1455 Montreal St SE,"",Hutchinson,MN,55350
referralMNRef517,Retina Center of Minnesota - Baxter,7636 Design Rd Ste 105,"",Baxter,MN,56425
referralMNRef519,Retina Consultants Ltd,2829 University Dr S Ste 204,"",Fargo,ND,58103
referralMNRef522,Sanford Southpointe Eye Center & Optical,2400 32nd Ave S,"",Fargo,ND,58103
referralMNRef524,Sanford Canby Clinic,112 Saint Olaf Ave S,"",Canby,MN,56220
referralMNRef526,Sanford Health Bemidji Medical Center,1300 Anne St NW,"",Bemidji,MN,56601
MN_Cardiology183,Gundersen Tweeten Care Center,125 5th Avenue Southeast,"",Spring Grove,MN,55939
referralMNRef529,Sanford Health International Falls Eye Center & Optical,1400 Highway 71,"",International Fall,MN,56649
referralMNRef532,Southdale Eye Clinic,6533 Drew Ave S,"",Edina,MN,55435
referralMNRef534,St Lukes Eye Care - Mariner,109 N 28th St E,"",Superior,WI,54880
referralMNRef536,St Lukes Eye Care - Hibbing Family,1120 E 34th St,"",Hibbing,MN,55746
TEST12541,LABCORP,69-16 METROPOLITAN AVE,"",MIDDLE VILLAGE,NY,11379
TEST12542,LabCorp,5640 SUNRISE HIGHWAY,"",SAYVILLE,NY,11782
referralMNRef543,St Paul Eye Clinic PA,1215 Town Centre Dr Ste 100,"",Eagan,MN,55123
TEST12543,LABCORP,115 E 57TH ST STE 620,"",NEW YORK,NY,10022
referralMNRef544,Total Eye Care LLC - Wyoming,5200 Fairview Blvd,"",Wyoming,MN,55092
TEST12544,LABCORP,594 EAST MAIN STREET,"",MIDDLETOWN,NY,10940
referralMNRef545,Total Eye Care LLC,11725 Stinson Ave,"",Chisago City,MN,55013
TEST12545,LABCORP,2171 JERICHO TPKE. SUITE 200,"",COMMACK,NY,11725
referralMNRef546,Total Eye Care LLC - Blaine,10961 Club West Pkwy Ste 130,"",Blaine,MN,55449
TEST12546,LABCORP,136-20 38TH AVE 5L,"",FLUSHING,NY,11354
referralMNRef547,Total Eye Care LLC - North Branch,5366 386th St NE,"",North Branch,MN,55056
TEST12547,LABCORP,47-01 QUEENS BLVD #206-207,"",SUNNYSIDE,NY,11104
referralMNRef548,University of MN Physicians - Adult Eye Clinic,516 Delaware St SE FL 9,"",Minneapolis,MN,55455
TEST12548,LABCORP,300 OLD COUNTRY RD STE 91,"",MINEOLA,NY,11501
referralMNRef549,Vance Thompson Vision,2600 S Jefferson St Ste 200,"",Alexandria,MN,56308
TEST12549,LABCORP,222 ROCKAWAY TPKE,"",CEDARHURST,NY,11516
referralMNRef550,Vance Thompson Vision,3101 W 57th St,"",Sioux Falls,SD,57108
TEST12550,LABCORP,165 NORTH VILLAGE AVE STE 110,"",ROCKVILLE CENTRE,NY,11570
referralMNRef551,Vitreoretinal Surgery PA,2550 University Ave W Ste 135N,"",Saint Paul,MN,55114
TEST12551,LabCorp,65 BROADWAY SUITE 905,"",NEW YORK,NY,10006
referralMNRef552,Vitreoretinal Surgery PA,7115 Tamarack Rd Ste 100,"",Woodbury,MN,55125
TEST12552,LABCORP,57 E MAIN ST,"",BAY SHORE,NY,11706
referralMNRef553,Vitreoretinal Surgery PA,3601 76th St W Ste 300,"",Edina,MN,55435
TEST12553,LABCORP,324 WEST 14TH ST,"",NEW YORK,NY,10014
referralMNRef554,Vitreoretinal Surgery PA,2855 Campus Dr Ste 510,"",Plymouth,MN,55441
TEST12554,LABCORP,2031 FOREST AVE  STES 12 & 13,"",STATEN ISLAND,NY,10303
referralMNRef555,Vitreoretinal Surgery PA,3701 12th St N Ste 102,"",Saint Cloud,MN,56303
TEST12555,LABCORP,100 MANETTO HILL RD STE 309,"",PLAINVIEW,NY,11803
referralMNRef556,Vitreoretinal Surgery PA,4815 W Arrowhead Rd Ste 210,"",Hermantown,MN,55811
TEST12556,LABCORP,4876 BROADWAY,"",NEW YORK,NY,10034
referralMNRef557,Vitreoretinal Surgery PA,710 E 24th St Ste 103,"",Minneapolis,MN,55404
TEST12557,LabCorp,139 CENTRE ST STE 807,"",NEW YORK,NY,10013
referralMNRef558,Vitreoretinal Surgery PA,11091 Ulysses St NE Ste 200,"",Blaine,MN,55434
TEST12558,LabCorp,69-12 AUSTIN ST,"",FOREST HILLS,NY,11375
referralMNRef559,West Metro Ophthalmology PA,1700 Highway 25 N,"",Buffalo,MN,55313
TEST12559,LABCORP,984 N BROADWAY STE LL04,"",YONKERS,NY,10701
referralMNRef560,West Metro Ophthalmology PA,504 Pine St,"",Monticello,MN,55362
TEST12560,LABCORP,240 PORT RICHMOND AVE,"",STATEN ISLAND,NY,10302
referralMNRef561,West Metro Ophthalmology PA,15655 37th Ave N Ste 200,"",Plymouth,MN,55446
TEST12561,LABCORP,1723 N OCEAN AVE STE D,"",MEDFORD,NY,11763
referralMNRef562,West Metro Ophthalmology PA,5851 Duluth St Ste 215,"",Golden Valley,MN,55422
TEST12562,LABCORP,222 ROUTE 59 SUITE 202,"",SUFFERN,NY,10901
referralMNRef563,Winona - Main Street Clinic Eye Care,107 W 4th St Ste A102,"",Winona,MN,55987
referralMNRef564,Winona - Eye Care Center,855 Mankato Ave Ste 330,"",Winona,MN,55987
TEST12563,LABCORP,881 MANHATTAN AVENUE,"",BROOKLYN,NY,11222
TEST12564,LABCORP,45 ROUTE 25A STE E2,"",SHOREHAM,NY,11786
TEST12565,LABCORP,177 E 87TH ST STE 408,"",NEW YORK,NY,10128
TEST12566,LABCORP,1723 EAST 12TH STREET,"",BROOKLYN,NY,11229
TEST12567,LABCORP,7316 13TH AVENUE 2ND FL,"",BROOKLYN,NY,11228
TEST12568,LABCORP,2488 GRAND CONCOURSE,"",BRONX,NY,10458
TEST12569,LABCORP,200 E ECKERSON RD STE 220,"",NEW CITY,NY,10956
TEST12570,LABCORP,2 MEDICAL PARK DR STE 7,"",WEST NYACK,NY,10994
TEST12572,LabCorp,3131 KINGS HWY LL01,"",BROOKLYN,NY,11234
TEST12573,LABCORP,2154 NEWBRIDGE ROAD SUITE 2,"",BELLMORE,NY,11710
TEST12574,LabCorp,425 W 59TH ST STE 1A,"",NEW YORK,NY,10019
TEST12575,LABCORP,70 EAST 90TH STREET,"",NEW YORK,NY,10128
TEST12576,LABCORP,1090 AMSTERDAM AVENUE,"",NEW YORK,NY,10025
TEST12577,LABCORP,5 EAST 98TH STREET,"",NEW YORK,NY,10029
TEST12578,LABCORP,5715 7TH AVENUE,"",BROOKLYN,NY,11220
TEST12579,LABCORP,2901 WHITE PLAINS RD UNIT 2,"",BRONX,NY,10467
TEST12580,LabCorp,4506 13TH AVENUE,"",BROOKLYN,NY,11219
TEST12581,LABCORP,325 B AUDUBON AVE,"",NEW YORK,NY,10033
TEST12582,LabCorp,1317 3RD AVE 3RD FLR,"",NEW YORK,NY,10021
TEST12583,LabCorp,57 W 75TH ST STE 1A,"",NEW YORK,NY,10023
TEST12584,LABCORP,999 MONTAUK HWY UNIT 5,"",SHIRLEY,NY,11967
TEST12585,LABCORP,75-35 31ST AVENUE SUITE 200,MODELL-PETCO SHOPPING CTR,EAST ELMHURST,NY,11370
TEST12586,LabCorp,37 W. 17TH STREET 7TH FLR,"",NEW YORK,NY,10011
TEST12587,LABCORP AT WALGREENS,712 Smithtown Bypass,"",SMITHTOWN,NY,11787
TEST12588,LABCORP AT WALGREENS,10 West Main Street,"",SMITHTOWN,NY,11787
TEST12590,LABCORP AT WALGREENS,655 Middle Country Road,"",SELDEN,NY,11784
TEST12591,LABCORP AT WALGREENS,31 Cavalry Drive,"",NEW CITY,NY,10956
TEST12592,LABCORP AT WALGREENS,1201 Main Street,"",PEEKSKILL,NY,10566
TEST12593,LabCorp,85-21 126th Street,"",KEW GARDENS,NY,11415
TEST12594,LABCORP AT WALGREENS,1860 Veterans Highway,"",ISLANDIA,NY,11749
TEST12595,LabCorp,36 College Avenue LL,"",NANUET,NY,10954
TEST12596,LabCorp,4 E. 107th Street,"",NEW YORK,NY,10128
TEST12597,LabCorp,901 Stewart Avenue Ste. 222,"",GARDEN CITY,NY,11530
TEST12598,LabCorp,2 Liberty Square Mall,"",STONY POINT,NY,10980
TEST12599,LABCORP AT WALGREENS,2850 Route 112,"",MEDFORD,NY,11763
TEST12600,LabCorp,6413 Bay Parkway,"",BROOKLYN,NY,11204
TEST12601,LabCorp,203 9TH Street,"",BROOKLYN,NY,11215
TEST12602,LabCorp,25 Chapel Street,"",BROOKLYN,NY,11201
TEST12603,LABCORP AT WALGREENS,2745 Long Beach Road,"",Oceanside,NY,11510
TEST12604,LabCorp,10095 Main Road,MATTITUCK PLAZA,MATTITUCK,NY,11952
TEST12605,LabCorp,3768 Nostrand Avenue,"",BROOKLYN,NY,11235
TEST12606,LabCorp,8925 Avenue D,"",BROOKLYN,NY,11236
TEST12607,LABCORP AT WALGREENS,93 Forest Avenue,"",GLEN COVE,NY,11542
TEST12608,1070 PARK AVE,1070 Park Ave  (Suite 1-A),"",New York,NY,10028
TEST12609,19TH STREET,"251 W. 19th Street (7th/8th Ave),","",New York,NY,10011
TEST12610,2024 CRESTON AVENUE,2024 Creston Avenue,"",Bronx,NY,10453
TEST12611,2829 OCEAN PARKWAY,"2829 Ocean Parkway, Suite 309","",Brooklyn,NY,11235
TEST12612,54TH STREET,769 54th Street (Lower Level),"",Brooklyn,NY,11220
TEST12613,ARTHUR AVENUE,2445 Arthur Avenue (Lower Level),"",Bronx,NY,10458
TEST12614,ASTORIA,31-41 45th Street (Lower Level),"",Astoria,NY,11103
TEST12615,AVENUE X,2401 Avenue X (Corner 24th St),"",Brooklyn,NY,11235
TEST12616,"BAY SHORE, E. MAIN ST",350 E. Main Street,"",Bay Shore,NY,11706
TEST12617,BEDFORD AVE,1423 Bedford Avenue,"",Brooklyn,NY,11216
TEST12618,BRENTWOOD 1869,1869 Brentwood Rd suite 205,"",Brentwood,NY,11717
TEST12619,"BRENTWOOD, 160 4TH ST",160 4th Street (2nd floor,"",Brentwood,NY,11717
TEST12620,BRIGHTON 6TH STREET,3047 Brighton 6th Street (lower level),"",Brooklyn,NY,11235
TEST12621,BRIGHTON BEACH,3044 Coney Island Avenue,"",Brooklyn,NY,11235
TEST12622,BRONX SOUTHERN,1070 Southern Blvd.,"",Bronx,NY,10459
TEST12623,BURNSIDE AVE,"85 W, Burnside Ave (1st Floor)","",Bronx,NY,10453
TEST12624,CHINATOWN  CENTRE ST,"139 Centre Street, Suite 524","",New York,NY,10013
TEST12625,CHINATOWN ELIZABETH ST,13-17 Elizabeth St (Suites 504-506),"",New York,NY,10013
TEST12626,"CHINATOWN, GRAND ST",217 Grand Street (Suite 303),"",New York,NY,10013
TEST12627,E. 149th St.,432 E. 149th street,"",Bronx,NY,10455
TEST12628,ELMHURST,90-01A Roosevelt Ave,"",Jackson Heights,NY,11372
TEST12629,ELTON,899 Elton Ave,"",Bronx,NY,10451
